Cue,R1Raw,R2Raw,R3Raw
发现,探索,"挖掘","新知"
发现,探索,"旅程","惊奇"
发现,探索,"新颖","启示"
发现,创新,"新事物","探索"
发现,探索,"新颖","探索者"
发现,惊喜,"新知","探索"
发现,探索,"新知","惊喜"
发现,探索,"新知","秘密"
发现,探索,"创造","新知"
发现,新奇,"探索","寻找"
发现,探索,"新鲜","挖掘"
发现,探索,"创新","新知"
发现,探险,"新知","探索"
发现,探索,"新的","问题"
发现,探险,"新知","探索"
发现,探索,"隐藏","新奇"
发现,探险,"新","新知"
发现,探索,"新知","奥秘"
发现,探索,"观察","新知"
发现,探索,"秘密","旅程"
发现,探索,"新地","奥秘"
发现,科学,"新大陆","奥秘"
发现,探索,"探索","可能"
发现,探索,"秘密","新知"
发现,探索,"秘密","新奇"
发现,探索,"新知","惊奇"
发现,探索,"新知","认知"
发现,探索,"创新","寻求"
发现,探索,"新奇","秘密"
发现,探索,"新奇","惊喜"
发现,探索,"新奇","揭示"
发现,解决,"创新","新知"
发现,探索,"惊喜","旅程"
发现,探索,"创新","惊喜"
发现,探索,"隐藏","新奇"
发现,科学,"探索","新奇"
发现,寻觅,"新知","发现"
发现,探索,"新奇","秘密"
发现,探索,"科学","新知"
发现,探索,"秘密","新知"
发现,探索,"秘密","新奇"
发现,探索,"新鲜","秘密"
发现,新颖,"潜力","目标"
发现,新奇,"探索","发明"
发现,探索,"新知","意外"
发现,新奇,"探索","发觉"
发现,探索,"新奇","惊喜"
发现,科学,"新大陆","秘密"
发现,探险,"创新","惊喜"
发现,新奇,"知识","秘密"
发现,激动,"探索","新知"
发现,新知,"探索","秘密"
发现,探索,"解密","秘密"
发现,创新,"探索","新知"
发现,探索,"秘密","旅程"
发现,探索,"新颖","前景"
发现,探讨,"新颖","了解"
发现,探索,"未来","新知"
发现,探索,"惊喜","新知"
发现,探索,"寻找","新奇"
发现,洞见,"新奇","探索"
发现,探索,"惊喜","新知"
发现,探索,"变化","新颖"
发现,探索,"新知","解开"
发现,探索,"新知","潜力"
发现,科学,"探索","新颖"
发现,探索,"新鲜","惊喜"
发现,探索,"新知","旅程"
发现,创新,"探索","秘密"
发现,探索,"新奇","惊喜"
发现,探索,"新知","奇迹"
受害者,伤害,"双刃","经历"
受害者,伤害,"保护","支持"
受害者,伤害,"支持","康复"
受害者,创伤,"同情","恢复"
受害者,创伤,"艰难","援助"
受害者,痛苦,"事件","同情"
受害者,痛苦,"同情","支持"
受害者,创伤,"法律","同情"
受害者,伤害,"痛苦","同情"
受害者,伤害,"保护","责任"
受害者,伤害,"同情","保护"
受害者,痛苦,"无辜","同情"
受害者,伤害,"加害者","保护"
受害者,犯罪,"伤害","同情"
受害者,同情,"创伤","援助"
受害者,创伤,"求助","加害者"
受害者,痛苦,"帮助","同情"
受害者,创伤,"自卑","压力"
受害者,伤害,"恐惧","事件"
受害者,创伤,"报道","悲剧"
受害者,伤害,"事故","同情"
受害者,创伤,"痛苦","无助"
受害者,痛苦,"同情","帮助"
受害者,支持,"同情","安慰"
受害者,悲剧,"无辜","伤痛"
受害者,创伤,"恐惧","保护"
受害者,犯罪者,"悲伤","保障"
受害者,犯罪,"痛苦","同情"
受害者,创伤,"无助","痛苦"
受害者,事故,"伤害","同情"
受害者,悲剧,"伤痛","救助"
受害者,悲伤,"痛苦","安慰"
受害者,悲剧,"痛苦","同情"
受害者,悲剧,"帮助","同情"
受害者,创伤,"补偿","诉求"
受害者,创伤,"同情","复原"
受害者,痛苦,"犯罪","撕裂"
受害者,痛苦,"求救","自责"
受害者,伤害,"痛苦","同情"
受害者,伤痛,"恐惧","补偿"
受害者,伤害,"痛苦","同情"
受害者,创伤,"痛苦","救助"
受害者,伤害,"悲剧","救助"
受害者,侵害,"伤害","他们"
受害者,悲剧,"伤害","同情"
受害者,痛苦,"事件","同情"
受害者,伤害,"保护","支持"
受害者,伤害,"责任","同情"
受害者,痛苦,"经历","同情"
受害者,痛苦,"恐惧","创伤"
受害者,创伤,"救助","同情"
受害者,恐惧,"痛苦","帮助"
受害者,创伤,"悲痛","援助"
受害者,痛苦,"悲伤","救援"
受害者,伤害,"痛苦","谴责"
受害者,痛苦,"伤害","同情"
受害者,犯罪,"伤害","索赔"
受害者,伤害,"救助","同情"
受害者,痛苦,"事件","同情"
受害者,创伤,"对抗","疗愈"
受害者,事件,"恐慌","同情"
受害者,痛苦,"呼救","创伤"
受害者,痛苦,"无辜","悲剧"
受害者,痛苦,"悲伤","支持"
受害者,创伤,"求助","同情"
受害者,伤害,"保护","创伤"
受害者,创伤,"保护","同情"
受害者,伤害,"暴力","同情"
受害者,创伤,"经历","同情"
受害者,暴力,"伤害","同情"
受害者,痛苦,"无辜","创伤"
受害者,痛苦,"无辜","同情"
受害者,加害者,"悲剧","损失"
受害者,创伤,"恐惧","救助"
受害者,伤害,"痛苦","援助"
受害者,创伤,"无助","恢复"
受害者,考虑,"痛苦","同情"
受害者,伤害,"事件","同情"
受害者,伤害,"痛苦","同情"
受害者,伤害,"哭泣","道歉"
受害者,创伤,"救助","事件"
受害者,公安,"救援","同情"
受害者,伤害,"恐惧","同情"
受害者,伤害,"痛苦","同情"
受害者,事故,"安慰","责任"
受害者,悲伤,"恐惧","同情"
受害者,悲剧,"痛苦","援助"
受害者,创伤,"同情","恢复"
受害者,创伤,"无助","悲伤"
受害者,创伤,"无辜","支持"
受害者,伤害,"悲剧","补救"
受害者,罪行,"trauma","支持者"
受害者,伤害,"风险","同情"
受害者,伤害,"案件","安全"
受害者,暴力,"创伤","复原"
受害者,悲伤,"困境","疼痛"
受害者,人群,"弱势","同情"
受害者,恐惧,"损失","同情"
受害者,事故,"悲剧","冤屈"
受害者,事件,"伤害","同情"
受害者,事件,"支持","同情"
受害者,伤害,"伤痛","同情"
受害者,案件,"无辜","支持"
受害者,伤害,"痛苦","同情"
受害者,伤害,"痛苦","无助"
受害者,悲剧,"伤害","同情"
受害者,创伤,"哭泣","同情​​"
受害者,骸骨,"案发现场","无辜"
受害者,创伤,"救援","同情"
受害者,犯罪,"事故","同情"
受害者,创伤,"求助","正义"
受害者,疼痛,"逃避","求助"
受害者,同情,"悲剧","伤害"
受害者,创伤,"无辜","保护"
受害者,心理,"安慰","创伤"
受害者,罪犯,"事件","同情"
受害者,缘故,"支持","同情"
受害者,创伤,"援助","无辜"
受害者,痛苦,"悲伤","无辜"
受害者,犯罪,"伤害","同情"
受害者,伤害,"痛苦","保护"
受害者,犯罪,"创伤","诉讼"
受害者,伤害,"脆弱","同情"
受害者,痛苦,"伤害","救助"
受害者,受伤,"无辜","悲伤"
受害者,攻击者,"救援","保护机制"
受害者,创伤,"支持","恢复"
受害者,痛苦,"无辜","同情"
受害者,痛苦,"害怕","纠结"
受害者,痛苦,"安慰","恢复"
受害者,伤害,"救援","修复"
受害者,救援,"同情","报警"
受害者,伤害,"悲剧","怜悯"
合同,协议,"签署","法律"
合同,协议,"签名","条款"
合同,责任,"签署","期限"
合同,协议,"签字","合作"
合同,法律,"签署","条款"
合同,签署,"条款","协议"
合同,签约,"法律","条款"
合同,签约,"协议","条款"
合同,协议,"文件","条款"
合同,协议,"签字","条款"
合同,签字,"日期","条款"
合同,签署,"约定","违约"
合同,签署,"条款","协议"
合同,协议,"签署","条款"
合同,签署,"协议","条款"
合同,协议,"签署","约束"
合同,签约,"条款","期限"
合同,签署,"条款","法律"
合同,签署,"合约","约定"
合同,条款,"法律","协议"
合同,协议,"责任","签字"
合同,约定,"签署","条款"
合同,协议,"条款","签字"
合同,签署,"条款","协议"
合同,法律,"签名","责任"
合同,文件,"签署","法律"
合同,协议,"签署","条款"
合同,法律,"签字","条款"
合同,签署,"履行","约定"
合同,签署,"协议","约定"
合同,协议,"法律","签字"
合同,签署,"协议","条款"
合同,文件,"协议","签署"
合同,签署,"约定","法律"
合同,签字,"条款","协议"
合同,法律,"签署","条款"
合同,签署,"权益","纸张"
合同,约定,"双方","签署"
合同,签署,"法律","条款"
合同,签署,"法律","条款"
合同,法律,"协议","签字"
合同,协议,"风险","签署"
合同,法律,"签署","条款"
合同,文件,"协议","签字"
合同,协议,"条款","签署"
合同,协议,"签署","条款"
合同,签署,"条款","协议"
合同,签署,"法律","条款"
合同,签署,"条款","约定"
合同,签约,"条款","法律"
合同,签署,"条款","约定"
合同,签署,"条件","协议"
合同,签约,"协议","条款"
合同,协议,"约定","签字"
合同,签署,"约定","法律"
合同,契约,"签署","条款"
合同,签署,"协议","约定"
合同,法律,"签字","约定"
合同,签署,"协议","条款"
合同,法律,"协议","条款"
合同,协议,"条款","签署"
合同,协议,"期限","签名"
合同,协议,"签署","义务"
合同,签署,"条款","协议"
合同,签署,"协议","法律"
合同,签署,"协议","条件"
合同,法律,"签署","条款"
合同,协议,"签署","法律"
合同,签署,"条款","法律"
合同,协议,"条款","签署"
合同,文件,"签字","条款"
合同,签署,"协议","法律"
合同,法律,"签署","协议"
合同,签约,"条款","协议"
合同,签署,"协议","文件"
合同,签署,"约定","条款"
合同,签约,"法律","条款"
合同,协议,"签署","法律"
合同,签署,"合约","法律"
合同,协议,"法律","文件"
合同,法律,"协议","签署"
合同,法律,"签署","条款"
合同,签署,"约定","法律"
合同,协议,"签字","法律"
合同,签署,"协议","条款"
合同,文件,"签署","法律"
合同,协议,"条款","签署"
合同,签约,"条款","期限"
合同,条款,"签署","法律"
合同,协议,"约定","责任"
合同,协议,"条款","签字"
合同,协议,"签约","条款"
合同,签约,"条款","法律"
合同,协议,"条款","签署"
合同,文件,"签署","法律"
合同,协议,"法律","签字"
合同,签署,"条款","法律"
合同,协议,"乙方","条款"
合同,签署,"协议","条款"
合同,签字,"法律","条款"
合同,签署,"条款","法律"
合同,协议,"签署","法律"
合同,协议,"条款","签署"
合同,协议,"签署","约定"
合同,签约,"法条","约定"
合同,协议,"约定","签名"
合同,签约,"条款","法律"
合同,签署,"条款","协议"
合同,协议,"签署","条款"
合同,法律,"签署","条款"
合同,工作,"签署","金额"
合同,签署,"条款","法律"
合同,签署,"文件","同意"
合同,协议,"签署","条款"
合同,协议,"约定","签署"
合同,法律,"签署","约定"
合同,签订,"约定","条款"
合同,协议,"签署","法律"
合同,协议,"签署","条款"
合同,签字,"保障","协议"
合同,签约,"条款","协议"
合同,协议,"签署","条件"
合同,签约,"法律","协议"
合同,纸张,"签署","法律"
合同,法律,"签署","责任"
合同,签署,"约定","条款"
合同,签署,"条款","约定"
合同,法律,"协议","签字"
合同,签署,"条款","协议"
合同,签署,"法律","约定"
合同,工作,"签字","法律"
合同,文件,"签字","法律"
合同,协议,"法律","签署"
合同,签署,"备注","违约"
合同,纸张,"盖章","协议"
合同,协议,"签字","条款"
合同,协议,"签字","文件"
同情,理解,"帮助","关怀"
同情,怜悯,"关怀","共情"
同情,理解,"温柔","帮助"
同情,理解,"怜悯","关怀"
同情,帮助,"理解","关怀"
同情,怜悯,"温暖","理解"
同情,怜悯,"关怀","理解"
同情,关怀,"理解","温暖"
同情,理解,"关怀","怜悯"
同情,善良,"理解","支持"
同情,怜悯,"帮助","理解"
同情,关心,"怜悯","共鸣"
同情,理解,"安慰","支持"
同情,理解,"帮助","安慰"
同情,理解,"关怀","帮助"
同情,悲悯,"帮助","理解"
同情,感受,"关怀","理解"
同情,怜悯,"帮助","关怀"
同情,支持,"安慰","理解"
同情,关怀,"体谅","理解"
同情,理解,"关心","帮助"
同情,怜悯,"理解","安慰"
同情,帮助,"宽容","理解"
同情,怜悯,"帮助","宽容"
同情,理解,"帮助","怜悯"
同情,理解,"关心","支持"
同情,理解,"安慰","关怀"
同情,怜悯,"善良","理解"
同情,悲悯,"怜悯","关怀"
同情,关爱,"安慰","共鸣"
同情,关怀,"理解","悲悯"
同情,理解,"关怀","共鸣"
同情,理解,"关怀","共鸣"
同情,理解,"帮助","共感"
同情,怜悯,"理解","支持"
同情,怜悯,"理解","共情"
同情,理解,"帮助","关怀"
同情,包容,"怜悯","关怀"
同情,关怀,"温暖","帮助"
同情,温暖,"理解","帮助"
同情,理解,"悲悯","帮助"
同情,关怀,"理解","支持"
同情,怜悯,"理解","慰问"
同情,理解,"支持","安慰"
同情,理解,"关怀","怜悯"
同情,关怀,"善良","共鸣"
同情,理解,"共鸣","帮助"
同情,温暖,"理解","善良"
同情,怜悯,"温柔","关怀"
同情,关怀,"共情","理解"
同情,关怀,"帮助","共情"
同情,悲悯,"帮助","关怀"
同情,怜悯,"关心","感受"
同情,关怀,"理解","仁慈"
同情,理解,"怜悯","共鸣"
同情,帮助,"支持","理解"
同情,理解,"关怀","共鸣"
同情,怜悯,"安慰","温暖"
同情,怜悯,"理解","关怀"
同情,慈悲,"怜悯","帮助"
同情,理解,"怜悯","关怀"
同情,怜悯,"帮助","理解"
同情,关怀,"怜悯","帮助"
同情,关怀,"理解","心软"
同情,理解,"帮助","共鸣"
同情,理解,"共鸣","帮助"
同情,理解,"关怀","共情"
同情,理解,"帮助","共鸣"
同情,关心,"理解","帮助"
同情,理解,"关怀","帮助"
同情,理解,"关怀","怜悯"
同情,怜悯,"帮助","温暖"
同情,关怀,"理解","帮助"
同情,理解,"支持","共鸣"
同情,理解,"悲悯","关怀"
同情,理解,"关心","怜悯"
同情,关怀,"怜悯","理解"
同情,怜悯,"人情","共鸣"
同情,关心,"怜悯","互助"
同情,理解,"共情","支持"
同情,怜悯,"理解","帮助"
同情,怜悯,"帮助","理解"
同情,理解,"支持","善良"
同情,关怀,"理解","支持"
同情,理解,"温暖","援助"
同情,善良,"帮助","共情"
同情,理解,"关怀","帮助"
同情,关怀,"帮助","心软"
同情,理解,"帮助","关心"
同情,理解,"关怀","心痛"
同情,理解,"关怀","援助"
同情,理解,"帮助","关心"
同情,理解,"关怀","温暖"
同情,理解,"关心","给予"
同情,怜悯,"关怀","共情"
